canonical_id,content_hash,model,prompt_version,schema_version,prompt_fingerprint,stage,thinking,label_status
245,5b4fa71e32578f15a14e45d17ecc460de69cfd308d5f74be8b8a61b0270bdef6,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
246,ec17976a877ce1831c109f9a96e791e55eb591975f9da323b0eca396865ecd56,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
247,6568abd12b219612e1f26b77a9feffe5129b51ad7cfae740b1909a03d6f92c9d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
248,8ca74adf0875e86703d016c5b4939361dac16b7b4530224e2c4c465d60d86430,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
249,d63739aa687e118d12e39904d38dce70d811e3520da6ba02ed1f3b3087448138,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
250,90f15947aeef7a6de3541503b38ebce1a228209634da8b52f719c4169033bbfb,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
251,7fb5c3940d229e3ceaa1617277a4d992adb452af237052306f303ba6ccad8208,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
252,170419364714fb69cfdb9538aa6990a6efa374d226e78d5a7d7c031c20f042e2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_adjudicated
253,b5a17be4fb07ba24ac5e4e7efe168de1e354a0bb41c8ada2be1c21e46a59229d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
254,5a42c6f5f57ca3facee7103c1b5a198d418ef727becca58a915894da43fceb7f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
255,0feb24df2723da243d16dd709b45cad7aebfd89db3b42d0ed05b0286a6f12728,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
256,76b6d0254419779e56f71946302e1718c1afaffb7ff1dea95a8d4d08c1fea9f3,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
257,84bcdb5a6d4d721666b05ac2942eb4c92e772d75f5202d1a32d26fd231e40b90,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
258,f8fabee504c8b5bf6550d7ccda37e0fd4156b058306661e82ef8f2a3bec11da8,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
259,08ab0670fb14bc0dcc2126834bde14ba5250ea91c0043d82f755d2a67349e5df,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
260,2c1c2f67cec5f02f5bc4ebc04a76aa14450377672216ae38c0da5b9a439ce013,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
261,3fd5aa49988ddcecfece2125f04e3233b8c8c2b1cdc8f2758ab1b2a4aeb30bc5,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
262,7d473169e997b7038791135573e06a880b2999338710f11a61516a22ff61f26d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
263,4b855cc1e5dfb08f75f9c66e573d0697cdc3a3d783f2332bb49b045863d86c37,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
264,266d14eeeb2185d884791dcacfd754f3ce585aa20f5c6483591963610e92095c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
265,190289e589e52d392845bf6337d2fb2107eec43539420d0fcfe9b1afe8462c3e,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
266,2afc4e435b13e9f10513aaa2621dc25ab3956c8430f2367f55373555f815d2a3,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
267,c945298946c05420794578b52a62f20031703177413b3aa989989e8d85efa5ac,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
268,846efe877dafe8d327c109b0a28afcda8f048e1a88a064ea009fecc16a7d7bce,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
269,26cb25b7ac90edacf00ed6b5329454b4c837bf964448e863c70660c4c7a64fe1,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
270,68e81e99492acc8ade389de19428a283dc61fe5c9466c6b2143414dd2edf330d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_adjudicated
271,c14e0daa21aa1dc3c8376274604ada61fd5a1ea23ef9d25c9be51d0932a1a489,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
273,0c81f0bf0da1093e5c22a55a91935995a2312a1df46910ccd93cc4352c0a2fb2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
275,21acbb9747fe2514751f0941931d30b54a6a6f9c93fafcc1697f6dcd26d9cb97,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
276,48763f4ae41fea2f5dd5dedbe889a8c76eb1b76d38ad298a2fa678d24ab97d53,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
277,0b3e6cfbc44b1ddcee0cbe24cfa8132a0cb218644b8ac4348fa02ada8e83be17,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
278,51d0e4b92f7b90fbbdfe61ff487c9ee4b184512ddd6156931436c37986d047b6,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
279,1a99cd8fd6bfc8803793d6af81be6f9b446b46fadc687b73d4cda93973ceda4c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
280,b6981f98fbd3e16ab9248fad8ddb3b785c6787b84b11d3d4d61b1dc9b28ffafa,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
282,941136ad279a491b0d56274d47cfc89cc6436e1ce3dc4c9fd57427bc91ba4706,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
283,bb3ad79b8f03bac04077e1ebbb47cd080ea230bcdfed2331a7ffbad247b2435d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
285,4ba122d8f55c023eb4c0cfe71c23abdc1a24df313eb04e51a53fceae2609ff66,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
286,dbbf7c5574e3002c584c0587085b7d23653ec489f9c2b4895b4f0b6cee73bf04,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
287,c4dd62705b3e2104c03482d66a57456b4dacb57d30a468391f4ac5e2c44a2e06,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
288,b9d645ee6db2e059596d4a21f7e93c1ce3e222b87ad77b41ee6ca347dbe41302,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
289,347e25f65759b1f2ce48775a79aaa4d751638f421c84498564f3b58a109141cb,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
290,0874939cca3c4ccb80e0f7929e5364ef8bb23bafe1f9a9f50e57c0d7bc0a6612,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
291,971f51b0645c0452562ebf81502bba68d9c680a1314d56415dec999a1f53abc6,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
292,de35c31573c06e0a809a15874a2fa87acfa4e1de225beae523528d3f6a241562,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
293,663e7da53e69d306da88e74fe6227da85a1856c805c1a7636981782e41d89463,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
294,4507fd0813fbcc91a9e5b9c06cd67ab78e037e4500fe8da7e3a87af42a38684c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
295,d09c42e51515a249b05db9f5fae179f2994213a4374b2d69f70ab47d87e8567c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
296,815ceaf82c68c34de4072a6ef186297b5ab68af20594244081c9996f8bebaccf,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
297,05dba9bf83ff540569026ef17d34038c35eccf7ae33738dca6ff15d1bcddda86,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
298,9782133e7abdea23c919aa3678582a213688c793345741eec8f6731ff62c0d26,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
299,0d50e3940cfebc0a74170c28f3dd15d8596b2783e55ce557ffc39987eeed6eee,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
300,752bd7f89ae42d1a8582bca1249d1f2830fd4129b4b6c2afc53df6a233169dbb,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
301,07516d0257c517acad8788cf04a9777afc74bb73b7f5fd585e564cafb5c14eb1,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
302,86086d5891d50dbc6ec8f7fc65f46debd0e85e24185b568bee15138dcbf98e9f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
303,da9b8fcad7720a78aeb3dd1ab71d1d61bb624eda866df021101b440c4bf085bc,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
304,e1b1ef0ceb0e92afc0d05783e36dd37945e10e7b2415f15bb74aca16cbfffc51,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
305,13b3ccb4d31e092b3418ef5457521784b37233a0dbe896467d9827c162ad419e,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
306,be9df24c9edae31a2538d3fe1ce5efeb60b036c66966abd1799953e40e5e65b0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
307,3b20da9c9047a1d6244669c33ef001e9cfb89370dd2ba3c9440d73029c568964,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
308,73d0fc88287df1b680156d76052f48a6c89e6195453c541b3bddd46cebde60d9,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
309,307f725fef878fa0e06cc44877f0d1b929eb1e8080f0e72d5dde9d2268531c96,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
310,94a3c9951debb7851c5c9e0cf34b2fdd5c2fbe72de91197aaa4d549ea89540c0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
311,0480262b3e8f4b39e944bb24cde2c764206bb53318f06ce26f8ec79599ed4154,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
312,42b53c0c9bf79b538f87d07b82fdd981b8ded1f12b33101be04a5b4864837280,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
313,292ad6f0ee21fe410dcc6319d9372b9528bd14a014597efc66ade247504a6522,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
315,39e11c9031689bf57f31d690337eadde8b556743d4f5f6cd19486cea46c41581,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
316,3712dc0d549d33b684f333cc0660af782d294dde2899d3bee2f96d4cfbd16d40,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
317,54bded41443039a330355f8fef65d4677a5af571a5858d4d9b3852fe618d3027,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
318,ce0017fd1835fc96288ccb0f4cd1955f4faad43a3b92cc54e4b0a71dfb506f9c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
319,057e2fbdb551b06443d693fc3a88e9a3f0cfdcf0f5ac1fa0c0e6d05ee224aa37,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
320,789588198f6aa4383f0f9cbecd00f7ec697667c1fe795f48932290c6989d46bf,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
321,36080a5aca622781a4c1bcea7fa56f611ba73fd60f5c4283cbd509e288cb1cbe,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
322,5f6c7e3fa4513917a7bd76df9d0d346482db2381ec75d2616feaf9db3f8fb18f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
324,b52cddf896653ed5efc50bee9ddc795ad75a42c2511a411a2be890d6f1c6532d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
325,6b3ff5533607a4f1abbd53db6a6e951014a3337c3af341d050063fa6950becbb,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
326,6d0f5965f3b4c5c4f334108d207903de90a73ae3e79d7e6f40d0d46f30ae6f55,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
327,35d65286b6c78a3f6ad45f91cd449c2ba49c64e3abf1c1692547355f6e4a1f74,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
328,90d6ae0450845a7e13f47883d4f088905701f9e95ecf85dba61c01ccbf7ca044,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
330,26dff7dce244a16f105a55b79d1fa6603d219144ed338217de47638e8a23e599,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
331,eb66d122771540ae9c20e3b494cf6973bd2e1282685db35e7783405e7ec25c2d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
332,bc8a4b54ca1b7a0ff519a2b5336919a27044ea2dd9ad71f6fa74bab6f9f82e9f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
333,1921ad1c924e8af2d294f3dce70fe5842163f3b45a0a84f8c6837027e5dc75d2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
334,ec306a14d5d29588e8eb0fafc3ce9bba62e6fd02561f5ddc6bc8a68f80f7745b,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
335,d05325a18a5bb863a79aa0c6b64c1f9e6a35373b80505320ee5c22279cf31963,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
336,0e3275b96f61a4640d0e833b15099f900c0a4a3d95f370b2506a27903bbaacb3,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
337,1c4a2f346dc40af9efaed6baaadb5d2d84cc247c991399fd36fd5eac3ae154f8,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
338,ebd158520e5a5920502deca00e5cae5bcc5b19fd8b212b8bcbc8d95e7dff0139,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
339,4ef23bd033b74318bf9604dd9016107bf102608bbd6c8c112c6ed91455389514,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
340,18616d3a3c4d0a46d7988597886c72b4586a4c0fc10d573c2965836ad4291ba2,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
341,4c05438d70cee30a5e7d93749c9d80f392393cd2c8e678942c3c881fa8bb5b80,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_adjudicated
342,425455960df7920bf00e8c9bfcd24386e098d380c0af49ce0ffead2b35611e38,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
343,9bb02b40b60918a0ee4225d2b07bcc8858b1d17f21e19796eadf4a17c9aa2601,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
344,41dea935adafc08fd6fd297f5a5adfbfffbe55c22a9733620b02f6ebce9ffab0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
346,c6a448509402959c33db8634de33bca1cf364531c78e66646f39ace37f60da9f,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
348,2d49a979661e30444fcac2c031dc7ac3e5fdc646f2a452734d532fc954280e17,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
349,4fb830b4b7dfa2b0321c74a0ad0095b19d8f3b09da9a7ec9a3fcb560370e07fa,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
350,b16d22267d0991f21c765a725ea3c8b4d085c855394fa4138be1db9f11555bb9,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
351,13940b7dd1750cedddebc4f4430fd7a38c161d5c8f9b7cb11fe2c073c634582b,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
352,17db64a4c80eb6570be24611697e607028cf2f9a2900092305e01d520f47d634,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
353,698ffdcd36f31b91729e50fd44540dd8006396b759207ae7705131430f3ddc65,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
354,50c5ef7a0a5b634b589636de953f70762aa00019b8bcbb0f068c884c8cdd087d,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
355,ed00f005ed01a1846ab92947c2b6af0d1b278a742c97dae40608710a35174341,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
356,546144c380ade4cacfd9786675f76e373568cbf981888a82e9a2292e978d1de8,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
357,088a905cbf6fc55d720305ffa52825f9a7912bc6e447333601501e6352e8540b,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
358,6fa834472bb42e6a32cf8f52558fb093a5c36f976cce2fb1a93a19375f7b18d6,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
359,a1b41bdef68d037cbae24c4383f06fec6654b02e5ae04dbfa5dbe0b4558f1e31,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
360,92a7e82b34afb154bdfc48153c27be166b6a1bd64fa2aba06294b54530616012,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
361,dba89a0860921678c2090226532e875ea044250c0b69592ae8750e1f87cdbe94,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
362,42b5829305157444d2e0aae0f3dd8c54b4ab322fb129b69a391810b7f18dcfcd,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
363,c7e261547008fde4f5022d5216caae40fff74abbc24cf04eefa6715a418e71a3,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
364,b9291768b69cb62966e4270b161d009dad649068222f755c3d6c8f0984676f42,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
366,2b7abd1f4e67906392e46cafe5e592b6a0c2418587a0852cdca281623299214c,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
367,963670abb13a3775124e97ebb4077226e1e5fb74959ff38d6e91771768e456e6,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
368,b859d91d14282e15107cdc28d2462425359427c78772bd3195673b0adb6f8763,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
369,f2e36a5fcbb009e3d024e27f6093f5ddf60e3c73c2427ea9bdc98e119289b6e0,deepseek-v4-pro,2.0.0,2.0.0,cc4279a4171acd26684236cdb2df77a3ae19ad13aaf737bc27fa0522431095ab,primary,False,llm_primary
