canonical_id,candidate_rank,candidate_stock_code,candidate_company,similarity,accepted
334,2,002155.SZ,湖南黄金股份有限公司,80.0,False
334,3,600489.SH,中金黄金股份有限公司,80.0,False
335,1,301486.SZ,深圳市致尚科技股份有限公司,100.0,True
335,2,001283.SZ,深圳市豪鹏科技股份有限公司,84.62,False
335,3,001308.SZ,深圳市康冠科技股份有限公司,84.62,False
336,1,002787.SZ,苏州华源控股股份有限公司,83.33,False
336,2,000570.SZ,常柴股份有限公司,77.14,False
336,3,000709.SZ,河钢股份有限公司,77.14,False
337,1,603906.SH,江苏龙蟠科技集团股份有限公司,100.0,True
337,2,002442.SZ,龙星科技集团股份有限公司,84.62,False
337,3,920445.BJ,龙竹科技集团股份有限公司,84.62,False
338,1,601336.SH,新华人寿保险股份有限公司,75.0,False
338,2,601628.SH,中国人寿保险股份有限公司,75.0,False
338,3,601318.SH,中国平安保险(集团)股份有限公司,72.0,True
339,1,002997.SZ,瑞鹄汽车模具股份有限公司,100.0,True
339,2,002510.SZ,天津汽车模具股份有限公司,83.33,False
339,3,000570.SZ,常柴股份有限公司,77.14,False
340,1,601229.SH,上海银行股份有限公司,90.0,False
340,2,000001.SZ,平安银行股份有限公司,80.0,False
340,3,001227.SZ,兰州银行股份有限公司,80.0,False
341,1,301107.SZ,重庆瑜欣平瑞电子股份有限公司,100.0,True
341,2,000570.SZ,常柴股份有限公司,77.14,False
341,3,000709.SZ,河钢股份有限公司,77.14,False
342,1,600036.SH,招商银行股份有限公司,90.0,True
342,2,601916.SH,浙商银行股份有限公司,81.0,False
342,3,000001.SZ,平安银行股份有限公司,72.0,False
343,1,002797.SZ,第一创业证券股份有限公司,100.0,True
343,2,601136.SH,首创证券股份有限公司,81.82,False
343,3,601377.SH,兴业证券股份有限公司,81.82,False
344,1,301321.SZ,翰博高新材料(合肥)股份有限公司,100.0,True
344,2,000570.SZ,常柴股份有限公司,77.14,False
344,3,000709.SZ,河钢股份有限公司,77.14,False
346,1,603210.SH,浙江泰鸿万立科技股份有限公司,100.0,True
346,2,002214.SZ,浙江大立科技股份有限公司,84.62,False
346,3,002590.SZ,浙江万安科技股份有限公司,84.62,False
348,1,688177.SH,百奥泰生物制药股份有限公司,100.0,True
348,2,688136.SH,科兴生物制药股份有限公司,80.0,False
348,3,000570.SZ,常柴股份有限公司,77.14,False
349,1,688177.SH,百奥泰生物制药股份有限公司,100.0,True
349,2,688136.SH,科兴生物制药股份有限公司,80.0,False
349,3,000570.SZ,常柴股份有限公司,77.14,False
350,1,300790.SZ,东莞市宇瞳光学科技股份有限公司,100.0,True
350,2,300480.SZ,光力科技股份有限公司,81.0,False
350,3,300489.SZ,光智科技股份有限公司,81.0,False
351,1,689009.SH,九号有限公司,72.0,False
351,2,688728.SH,格科微有限公司,65.45,False
351,3,000002.SZ,万科企业股份有限公司,63.64,True
352,1,920433.BJ,内蒙古大唐药业股份有限公司,100.0,True
352,2,000570.SZ,常柴股份有限公司,77.14,False
352,3,000709.SZ,河钢股份有限公司,77.14,False
353,1,601628.SH,中国人寿保险股份有限公司,77.42,False
353,2,601336.SH,新华人寿保险股份有限公司,75.0,False
353,3,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
354,1,920158.BJ,长江三星能源科技股份有限公司,100.0,True
354,2,000570.SZ,常柴股份有限公司,77.14,False
354,3,000709.SZ,河钢股份有限公司,77.14,False
355,1,688739.SH,辽宁成大生物股份有限公司,100.0,True
355,2,600739.SH,辽宁成大股份有限公司,90.91,False
355,3,000570.SZ,常柴股份有限公司,77.14,False
356,1,688568.SH,中科星图股份有限公司,100.0,True
356,2,600654.SH,中安科股份有限公司,84.21,False
356,3,920116.BJ,中科星图测控技术股份有限公司,83.33,False
357,1,603309.SH,广州维力医疗器械股份有限公司,100.0,True
357,2,300314.SZ,宁波戴维医疗器械股份有限公司,78.57,False
357,3,000570.SZ,常柴股份有限公司,77.14,False
358,1,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
358,2,000570.SZ,常柴股份有限公司,67.5,False
358,3,000709.SZ,河钢股份有限公司,67.5,False
359,1,688750.SH,湖南湘投金天钛业科技股份有限公司,100.0,True
359,2,000409.SZ,云鼎科技股份有限公司,80.0,False
359,3,000551.SZ,创元科技股份有限公司,80.0,False
360,1,300843.SZ,胜蓝科技股份有限公司,100.0,True
360,2,300433.SZ,蓝思科技股份有限公司,90.0,False
360,3,002765.SZ,蓝黛科技集团股份有限公司,81.82,False
361,1,605155.SH,浙江西大门新材料股份有限公司,100.0,True
361,2,920118.BJ,浙江太湖远大新材料股份有限公司,82.76,False
361,3,003011.SZ,浙江海象新材料股份有限公司,81.48,False
362,1,301326.SZ,捷邦精密科技股份有限公司,100.0,True
362,2,301567.SZ,贝隆精密科技股份有限公司,83.33,False
362,3,688220.SH,翱捷科技股份有限公司,81.82,False
363,1,001330.SZ,博纳影业集团股份有限公司,100.0,True
363,2,601599.SH,浙文影业集团股份有限公司,83.33,False
363,3,002103.SZ,广博集团股份有限公司,81.82,False
364,1,000570.SZ,常柴股份有限公司,67.5,False
364,2,000709.SZ,河钢股份有限公司,67.5,False
364,3,000898.SZ,鞍钢股份有限公司,67.5,False
366,1,300542.SZ,新晨科技股份有限公司,100.0,True
366,2,300259.SZ,新天科技股份有限公司,90.0,False
366,3,301588.SZ,美新科技股份有限公司,90.0,False
367,1,003021.SZ,深圳市兆威机电股份有限公司,100.0,True
367,2,000089.SZ,深圳市机场股份有限公司,83.33,False
367,3,002429.SZ,深圳市兆驰股份有限公司,83.33,False
368,1,301105.SZ,广东鸿铭智能股份有限公司,100.0,True
368,2,920926.BJ,广东鸿智智能科技股份有限公司,84.62,False
368,3,600642.SH,申能股份有限公司,84.0,False
369,1,000712.SZ,广东锦龙发展股份有限公司,78.26,False
369,2,002348.SZ,广东高乐股份有限公司,76.19,False
369,3,002117.SZ,东港股份有限公司,73.68,False
370,1,688768.SH,安徽容知日新科技股份有限公司,100.0,True
370,2,000570.SZ,常柴股份有限公司,77.14,False
370,3,000709.SZ,河钢股份有限公司,77.14,False
371,1,300818.SZ,江西耐普矿机股份有限公司,88.89,True
371,2,000877.SZ,天山材料股份有限公司,80.0,False
371,3,300986.SZ,江西志特新材料股份有限公司,78.57,False
372,1,920651.BJ,威海市天罡仪表股份有限公司,100.0,True
372,2,000570.SZ,常柴股份有限公司,77.14,False
372,3,000709.SZ,河钢股份有限公司,77.14,False
373,1,301391.SZ,卡莱特云科技股份有限公司,100.0,True
373,2,000409.SZ,云鼎科技股份有限公司,81.82,False
373,3,300209.SZ,行云科技股份有限公司,81.82,False
374,1,600036.SH,招商银行股份有限公司,83.33,True
374,2,601916.SH,浙商银行股份有限公司,75.0,False
374,3,601398.SH,中国工商银行股份有限公司,69.23,False
375,1,000570.SZ,常柴股份有限公司,67.5,False
375,2,000709.SZ,河钢股份有限公司,67.5,False
375,3,000898.SZ,鞍钢股份有限公司,67.5,False
376,1,601628.SH,中国人寿保险股份有限公司,77.42,False
376,2,601336.SH,新华人寿保险股份有限公司,75.0,False
376,3,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
377,1,689009.SH,九号有限公司,72.0,False
377,2,688728.SH,格科微有限公司,65.45,False
377,3,000002.SZ,万科企业股份有限公司,63.64,True
378,1,688135.SH,广东利扬芯片测试股份有限公司,100.0,True
378,2,000570.SZ,常柴股份有限公司,77.14,False
378,3,000709.SZ,河钢股份有限公司,77.14,False
379,1,002971.SZ,湖北和远气体股份有限公司,100.0,True
379,2,000570.SZ,常柴股份有限公司,77.14,False
379,3,000709.SZ,河钢股份有限公司,77.14,False
380,1,601336.SH,新华人寿保险股份有限公司,75.0,False
380,2,601628.SH,中国人寿保险股份有限公司,75.0,False
380,3,601318.SH,中国平安保险(集团)股份有限公司,72.0,True
381,1,002975.SZ,珠海博杰电子股份有限公司,100.0,True
381,2,603936.SH,博敏电子股份有限公司,81.82,False
381,3,000570.SZ,常柴股份有限公司,77.14,False
382,1,000570.SZ,常柴股份有限公司,77.14,False
382,2,000709.SZ,河钢股份有限公司,77.14,False
382,3,000898.SZ,鞍钢股份有限公司,77.14,False
383,1,300547.SZ,四川川环科技股份有限公司,100.0,True
383,2,002951.SZ,四川金时科技股份有限公司,83.33,False
383,3,300370.SZ,四川安控科技股份有限公司,83.33,False
384,1,300835.SZ,安徽龙磁科技股份有限公司,100.0,True
384,2,002298.SZ,安徽中电鑫龙科技股份有限公司,84.62,False
384,3,002331.SZ,安徽皖通科技股份有限公司,83.33,False
385,1,300584.SZ,南京海辰药业股份有限公司,100.0,True
385,2,603590.SH,北京康辰药业股份有限公司,83.33,False
385,3,000566.SZ,海南海药股份有限公司,81.82,False
386,1,603759.SH,海天水务集团股份公司,100.0,True
386,2,300961.SZ,深水海纳水务集团股份有限公司,75.0,False
386,3,601158.SH,重庆水务集团股份有限公司,72.73,False
387,1,301002.SZ,深圳市崧盛电子股份有限公司,100.0,True
387,2,002052.SZ,深圳市同洲电子股份有限公司,84.62,False
387,3,002055.SZ,深圳市得润电子股份有限公司,84.62,False
388,1,605060.SH,杭州联德精密机械股份有限公司,100.0,True
388,2,301138.SZ,广州华研精密机械股份有限公司,78.57,False
388,3,000570.SZ,常柴股份有限公司,77.14,False
389,1,688658.SH,悦康药业集团股份有限公司,100.0,True
389,2,603669.SH,灵康药业集团股份有限公司,91.67,False
389,3,600380.SH,健康元药业集团股份有限公司,88.0,False
390,1,301516.SZ,深圳市核达中远通电源技术股份有限公司,100.0,True
390,2,300679.SZ,电连技术股份有限公司,81.0,False
390,3,002625.SZ,光启技术股份有限公司,80.0,False
391,1,000909.SZ,数源科技股份有限公司,85.26,False
391,2,603628.SH,清源科技股份有限公司,85.26,False
391,3,002150.SZ,江苏正泰电源科技股份有限公司,82.76,False
392,1,603073.SH,浙江彩蝶实业股份有限公司,100.0,True
392,2,002677.SZ,浙江美大实业股份有限公司,83.33,False
392,3,301092.SZ,浙江争光实业股份有限公司,83.33,False
393,1,601628.SH,中国人寿保险股份有限公司,77.42,False
393,2,601336.SH,新华人寿保险股份有限公司,75.0,False
393,3,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
394,1,603262.SH,技源集团股份有限公司,85.26,False
394,2,000016.SZ,康佳集团股份有限公司,80.0,False
394,3,000055.SZ,方大集团股份有限公司,80.0,False
395,1,688600.SH,安徽皖仪科技股份有限公司,100.0,True
395,2,002331.SZ,安徽皖通科技股份有限公司,91.67,False
395,3,300835.SZ,安徽龙磁科技股份有限公司,83.33,False
396,1,603052.SH,苏州可川电子科技股份有限公司,100.0,True
396,2,603890.SH,苏州春秋电子科技股份有限公司,85.71,False
396,3,688260.SH,苏州昀冢电子科技股份有限公司,85.71,False
397,1,002835.SZ,深圳市同为数码科技股份有限公司,100.0,True
397,2,000909.SZ,数源科技股份有限公司,81.0,False
397,3,000409.SZ,云鼎科技股份有限公司,80.0,False
398,1,601628.SH,中国人寿保险股份有限公司,77.42,False
398,2,601336.SH,新华人寿保险股份有限公司,75.0,False
398,3,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
399,1,000570.SZ,常柴股份有限公司,67.5,False
399,2,000709.SZ,河钢股份有限公司,67.5,False
399,3,000898.SZ,鞍钢股份有限公司,67.5,False
400,1,688053.SH,成都思科瑞微电子股份有限公司,100.0,True
400,2,603893.SH,瑞芯微电子股份有限公司,80.0,False
400,3,688709.SH,成都华微电子科技股份有限公司,78.57,False
401,1,000570.SZ,常柴股份有限公司,77.14,False
401,2,000709.SZ,河钢股份有限公司,77.14,False
401,3,000898.SZ,鞍钢股份有限公司,77.14,False
402,1,000570.SZ,常柴股份有限公司,67.5,False
402,2,000709.SZ,河钢股份有限公司,67.5,False
402,3,000898.SZ,鞍钢股份有限公司,67.5,False
404,1,002073.SZ,软控股份有限公司,75.0,False
404,2,000910.SZ,大亚圣象家居股份有限公司,72.0,False
404,3,002248.SZ,威海华东数控股份有限公司,72.0,False
405,1,689009.SH,九号有限公司,72.0,False
405,2,300917.SZ,深圳市特发服务股份有限公司,69.23,False
405,3,002850.SZ,深圳市科达利实业股份有限公司,66.67,False
406,1,601456.SH,国联民生证券股份有限公司,100.0,True
406,2,000728.SZ,国元证券股份有限公司,81.82,False
406,3,000750.SZ,国海证券股份有限公司,81.82,False
407,1,689009.SH,九号有限公司,72.0,False
407,2,688728.SH,格科微有限公司,65.45,False
407,3,688526.SH,武汉科前生物股份有限公司,64.0,False
408,1,000650.SZ,仁和药业股份有限公司,80.0,False
408,2,000739.SZ,普洛药业股份有限公司,80.0,False
408,3,000788.SZ,北大医药股份有限公司,80.0,False
409,1,301331.SZ,恩威医药股份有限公司,100.0,True
409,2,000788.SZ,北大医药股份有限公司,80.0,False
409,3,000908.SZ,石药集团湖南景峰医药股份有限公司,80.0,False
410,1,300959.SZ,无锡线上线下通讯信息技术股份有限公司,100.0,True
410,2,002232.SZ,启明信息技术股份有限公司,81.82,False
410,3,300074.SZ,华平信息技术股份有限公司,81.82,False
411,1,300529.SZ,健帆生物科技集团股份有限公司,85.71,True
411,2,300511.SZ,上海雪榕生物科技股份有限公司,78.57,False
411,3,300653.SZ,烟台正海生物科技股份有限公司,78.57,False
413,1,000570.SZ,常柴股份有限公司,67.5,False
413,2,000709.SZ,河钢股份有限公司,67.5,False
413,3,000898.SZ,鞍钢股份有限公司,67.5,False
414,1,600753.SH,福建海钦能源集团股份有限公司,78.57,False
414,2,000570.SZ,常柴股份有限公司,77.14,False
414,3,000709.SZ,河钢股份有限公司,77.14,False
415,1,603569.SH,北京长久物流股份有限公司,100.0,True
415,2,603926.SH,铁流股份有限公司,84.0,False
415,3,000570.SZ,常柴股份有限公司,77.14,False
416,1,688081.SH,武汉兴图新科电子股份有限公司,100.0,True
416,2,000570.SZ,常柴股份有限公司,77.14,False
416,3,000709.SZ,河钢股份有限公司,77.14,False
417,1,002932.SZ,武汉明德生物科技股份有限公司,100.0,True
417,2,300871.SZ,武汉回盛生物科技股份有限公司,85.71,False
417,3,688765.SH,武汉禾元生物科技股份有限公司,85.71,False
418,1,001395.SZ,亚联机械股份有限公司,80.0,False
418,2,001696.SZ,重庆宗申动力机械股份有限公司,80.0,False
418,3,603677.SH,奇精机械股份有限公司,80.0,False
419,1,002807.SZ,江苏江阴农村商业银行股份有限公司,100.0,True
419,2,601128.SH,江苏常熟农村商业银行股份有限公司,87.5,False
419,3,601860.SH,江苏紫金农村商业银行股份有限公司,87.5,False
420,1,600036.SH,招商银行股份有限公司,83.33,True
420,2,601916.SH,浙商银行股份有限公司,75.0,False
420,3,601398.SH,中国工商银行股份有限公司,69.23,False
421,1,603189.SH,上海网达软件股份有限公司,100.0,True
421,2,600845.SH,上海宝信软件股份有限公司,83.33,False
421,3,688435.SH,上海英方软件股份有限公司,83.33,False
422,1,300713.SZ,深圳市英可瑞科技股份有限公司,100.0,True
422,2,002837.SZ,深圳市英维克科技股份有限公司,85.71,False
422,3,001283.SZ,深圳市豪鹏科技股份有限公司,81.48,False
423,1,000570.SZ,常柴股份有限公司,67.5,False
423,2,000709.SZ,河钢股份有限公司,67.5,False
423,3,000898.SZ,鞍钢股份有限公司,67.5,False
424,1,603595.SH,浙江东尼电子股份有限公司,100.0,True
424,2,002199.SZ,浙江东晶电子股份有限公司,91.67,False
424,3,000682.SZ,东方电子股份有限公司,81.82,False
425,1,603595.SH,浙江东尼电子股份有限公司,100.0,True
425,2,002199.SZ,浙江东晶电子股份有限公司,91.67,False
425,3,000682.SZ,东方电子股份有限公司,81.82,False
426,1,002766.SZ,深圳市索菱实业股份有限公司,100.0,True
426,2,000032.SZ,深圳市桑达实业股份有限公司,84.62,False
426,3,300538.SZ,深圳市同益实业股份有限公司,84.62,False
427,1,301618.SZ,东莞长联新材料科技股份有限公司,100.0,True
427,2,003022.SZ,联泓新材料科技股份有限公司,85.71,False
427,3,002080.SZ,中材科技股份有限公司,81.0,False
428,1,301297.SZ,安徽富乐德科技发展股份有限公司,100.0,True
428,2,000752.SZ,西藏发展股份有限公司,80.0,False
428,3,002485.SZ,雪松发展股份有限公司,80.0,False
429,1,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
429,2,000570.SZ,常柴股份有限公司,67.5,False
429,3,000709.SZ,河钢股份有限公司,67.5,False
430,1,001212.SZ,广东中旗新材料股份有限公司,100.0,True
430,2,002809.SZ,广东红墙新材料股份有限公司,84.62,False
430,3,300586.SZ,广东美联新材料股份有限公司,84.62,False
431,1,603822.SH,浙江嘉澳环保科技股份有限公司,100.0,True
431,2,301004.SZ,浙江嘉益保温科技股份有限公司,85.71,False
431,3,600526.SH,浙江菲达环保科技股份有限公司,85.71,False
432,1,301227.SZ,哈尔滨森鹰窗业股份有限公司,100.0,True
432,2,000570.SZ,常柴股份有限公司,77.14,False
432,3,000709.SZ,河钢股份有限公司,77.14,False
433,1,688080.SH,北京映翰通网络技术股份有限公司,100.0,True
433,2,002625.SZ,光启技术股份有限公司,80.0,False
433,3,002815.SZ,崇达技术股份有限公司,80.0,False
434,1,000570.SZ,常柴股份有限公司,67.5,False
434,2,000709.SZ,河钢股份有限公司,67.5,False
434,3,000898.SZ,鞍钢股份有限公司,67.5,False
435,1,300724.SZ,深圳市捷佳伟创新能源装备股份有限公司,100.0,True
435,2,002757.SZ,南兴装备股份有限公司,80.0,False
435,3,603279.SH,景津装备股份有限公司,80.0,False
436,1,603916.SH,江苏苏博特新材料股份有限公司,100.0,True
436,2,605376.SH,江苏博迁新材料股份有限公司,88.89,False
436,3,001373.SZ,江苏翔腾新材料股份有限公司,81.48,False
437,1,605259.SH,绿田机械股份有限公司,100.0,True
437,2,001395.SZ,亚联机械股份有限公司,80.0,False
437,3,002209.SZ,广州达意隆包装机械股份有限公司,80.0,False
438,1,003043.SZ,苏州华亚智能科技股份有限公司,100.0,True
438,2,002512.SZ,福州达华智能科技股份有限公司,85.71,False
438,3,688022.SH,苏州瀚川智能科技股份有限公司,85.71,False
439,1,300533.SZ,深圳冰川网络股份有限公司,100.0,True
439,2,000570.SZ,常柴股份有限公司,77.14,False
439,3,000709.SZ,河钢股份有限公司,77.14,False
440,1,301337.SZ,山东亚华电子股份有限公司,100.0,True
440,2,001388.SZ,山东信通电子股份有限公司,83.33,False
440,3,000682.SZ,东方电子股份有限公司,81.82,False
441,1,688141.SH,杰华特微电子股份有限公司,100.0,True
441,2,600360.SH,吉林华微电子股份有限公司,83.33,False
441,3,688130.SH,杭州晶华微电子股份有限公司,80.0,False
442,1,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
442,2,000570.SZ,常柴股份有限公司,67.5,False
442,3,000709.SZ,河钢股份有限公司,67.5,False
443,1,920978.BJ,湖北开特汽车电子电器系统股份有限公司,100.0,True
443,2,000570.SZ,常柴股份有限公司,77.14,False
443,3,000709.SZ,河钢股份有限公司,77.14,False
444,1,601336.SH,新华人寿保险股份有限公司,75.0,False
444,2,601628.SH,中国人寿保险股份有限公司,75.0,False
444,3,601318.SH,中国平安保险(集团)股份有限公司,72.0,True
445,1,603023.SH,哈尔滨威帝电子股份有限公司,100.0,True
445,2,000570.SZ,常柴股份有限公司,77.14,False
445,3,000709.SZ,河钢股份有限公司,77.14,False
446,1,601628.SH,中国人寿保险股份有限公司,77.42,False
446,2,601336.SH,新华人寿保险股份有限公司,75.0,False
446,3,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
447,1,300641.SZ,江苏正丹化学工业股份有限公司,100.0,True
447,2,000570.SZ,常柴股份有限公司,77.14,False
447,3,000709.SZ,河钢股份有限公司,77.14,False
448,1,301231.SZ,荣信教育文化产业发展股份有限公司,100.0,True
448,2,000752.SZ,西藏发展股份有限公司,80.0,False
448,3,002485.SZ,雪松发展股份有限公司,80.0,False
449,1,688620.SH,广州安凯微电子股份有限公司,100.0,True
449,2,688512.SH,广州慧智微电子股份有限公司,84.62,False
449,3,002801.SZ,杭州微光电子股份有限公司,80.0,False
450,1,301270.SZ,北京汉仪创新科技股份有限公司,85.71,False
450,2,603986.SH,兆易创新科技集团股份有限公司,85.71,True
450,3,300667.SZ,北京必创科技股份有限公司,84.62,False
451,1,301141.SZ,浙江中科磁业股份有限公司,100.0,True
451,2,002779.SZ,浙江中坚科技股份有限公司,83.33,False
451,3,003026.SZ,浙江中晶科技股份有限公司,83.33,False
452,1,301141.SZ,浙江中科磁业股份有限公司,100.0,True
452,2,002779.SZ,浙江中坚科技股份有限公司,83.33,False
452,3,003026.SZ,浙江中晶科技股份有限公司,83.33,False
453,1,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
453,2,000570.SZ,常柴股份有限公司,67.5,False
453,3,000709.SZ,河钢股份有限公司,67.5,False
454,1,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
454,2,000570.SZ,常柴股份有限公司,67.5,False
454,3,000709.SZ,河钢股份有限公司,67.5,False
455,1,920037.BJ,湖南广信科技股份有限公司,100.0,True
455,2,688152.SH,湖南麒麟信安科技股份有限公司,84.62,False
455,3,300088.SZ,芜湖长信科技股份有限公司,83.33,False
456,1,301128.SZ,深圳市强瑞精密技术股份有限公司,100.0,True
456,2,002823.SZ,深圳市凯中精密技术股份有限公司,86.67,False
456,3,300115.SZ,深圳市长盈精密技术股份有限公司,86.67,False
457,1,300421.SZ,江苏力星通用钢球股份有限公司,100.0,True
457,2,000709.SZ,河钢股份有限公司,78.75,False
457,3,000898.SZ,鞍钢股份有限公司,78.75,False
459,1,603989.SH,湖南艾华集团股份有限公司,100.0,True
459,2,300345.SZ,湖南华民控股集团股份有限公司,84.62,False
459,3,000548.SZ,湖南投资集团股份有限公司,83.33,False
460,1,603825.SH,华扬联众数字技术股份有限公司,100.0,True
460,2,600155.SH,华创云信数字技术股份有限公司,78.57,False
460,3,000570.SZ,常柴股份有限公司,77.14,False
461,1,920405.BJ,上海海希工业通讯股份有限公司,100.0,True
461,2,600438.SH,通威股份有限公司,78.75,False
461,3,000570.SZ,常柴股份有限公司,77.14,False
462,1,688262.SH,苏州国芯科技股份有限公司,100.0,True
462,2,002564.SZ,苏州天沃科技股份有限公司,83.33,False
462,3,002635.SZ,苏州安洁科技股份有限公司,83.33,False
463,1,000570.SZ,常柴股份有限公司,67.5,False
463,2,000709.SZ,河钢股份有限公司,67.5,False
463,3,000898.SZ,鞍钢股份有限公司,67.5,False
464,1,301383.SZ,天键电声股份有限公司,100.0,True
464,2,002655.SZ,共达电声股份有限公司,80.0,False
464,3,000050.SZ,天马微电子股份有限公司,76.19,False
465,1,301601.SZ,扬州惠通科技股份有限公司,100.0,True
465,2,000570.SZ,常柴股份有限公司,77.14,False
465,3,000709.SZ,河钢股份有限公司,77.14,False
466,1,688670.SH,江苏金迪克生物技术股份有限公司,100.0,True
466,2,600201.SH,金宇生物技术股份有限公司,81.48,False
466,3,002625.SZ,光启技术股份有限公司,80.0,False
467,1,603159.SH,上海亚虹模具股份有限公司,100.0,True
467,2,600692.SH,上海亚通股份有限公司,81.82,False
467,3,000570.SZ,常柴股份有限公司,77.14,False
468,1,689009.SH,九号有限公司,72.0,False
468,2,688728.SH,格科微有限公司,65.45,False
468,3,300340.SZ,江门市科恒实业股份有限公司,61.54,False
469,1,000016.SZ,康佳集团股份有限公司,80.0,False
469,2,000055.SZ,方大集团股份有限公司,80.0,False
469,3,000333.SZ,美的集团股份有限公司,80.0,False
470,1,920089.BJ,苏州禾昌聚合材料股份有限公司,100.0,True
470,2,002290.SZ,苏州禾盛新型材料股份有限公司,78.57,False
470,3,000570.SZ,常柴股份有限公司,77.14,False
472,1,601187.SH,厦门银行股份有限公司,100.0,True
472,2,000001.SZ,平安银行股份有限公司,80.0,False
472,3,000701.SZ,厦门信达股份有限公司,80.0,False
473,1,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
473,2,000570.SZ,常柴股份有限公司,67.5,False
473,3,000709.SZ,河钢股份有限公司,67.5,False
474,1,920030.BJ,湖南德众汽车销售服务股份有限公司,100.0,True
474,2,002188.SZ,中天服务股份有限公司,80.0,False
474,3,000570.SZ,常柴股份有限公司,77.14,False
475,1,603341.SH,上海龙旗科技股份有限公司,100.0,True
475,2,002195.SZ,上海岩山科技股份有限公司,83.33,False
475,3,002605.SZ,上海姚记科技股份有限公司,83.33,False
477,1,300633.SZ,深圳开立生物医疗科技股份有限公司,100.0,True
477,2,000409.SZ,云鼎科技股份有限公司,80.0,False
477,3,000551.SZ,创元科技股份有限公司,80.0,False
478,1,301162.SZ,国能日新科技股份有限公司,100.0,True
478,2,002093.SZ,国脉科技股份有限公司,81.82,False
478,3,300259.SZ,新天科技股份有限公司,81.82,False
479,1,002718.SZ,浙江友邦集成吊顶股份有限公司,100.0,True
479,2,000570.SZ,常柴股份有限公司,77.14,False
479,3,000709.SZ,河钢股份有限公司,77.14,False
480,1,002976.SZ,苏州瑞玛精密工业集团股份有限公司,93.33,True
480,2,000570.SZ,常柴股份有限公司,77.14,False
480,3,000709.SZ,河钢股份有限公司,77.14,False
481,1,601336.SH,新华人寿保险股份有限公司,75.0,False
481,2,601628.SH,中国人寿保险股份有限公司,75.0,False
481,3,601318.SH,中国平安保险(集团)股份有限公司,72.0,True
482,1,002737.SZ,葵花药业集团股份有限公司,100.0,True
482,2,002728.SZ,特一药业集团股份有限公司,83.33,False
482,3,002793.SZ,罗欣药业集团股份有限公司,83.33,False
483,1,688217.SH,上海睿昂基因科技股份有限公司,100.0,True
483,2,600641.SH,上海先导基电科技股份有限公司,78.57,False
483,3,000570.SZ,常柴股份有限公司,77.14,False
484,1,000570.SZ,常柴股份有限公司,77.14,False
484,2,000709.SZ,河钢股份有限公司,77.14,False
484,3,000898.SZ,鞍钢股份有限公司,77.14,False
485,1,601336.SH,新华人寿保险股份有限公司,75.0,False
485,2,601628.SH,中国人寿保险股份有限公司,75.0,False
485,3,601319.SH,中国人民保险集团股份有限公司,70.71,False
486,1,603828.SH,苏州柯利达装饰股份有限公司,100.0,True
486,2,000570.SZ,常柴股份有限公司,77.14,False
486,3,000709.SZ,河钢股份有限公司,77.14,False
487,1,600202.SH,哈尔滨空调股份有限公司,81.82,False
487,2,000001.SZ,平安银行股份有限公司,76.19,False
487,3,001227.SZ,兰州银行股份有限公司,76.19,False
488,1,301099.SZ,上海雅创电子集团股份有限公司,100.0,True
488,2,601727.SH,上海电气集团股份有限公司,84.62,False
488,3,603012.SH,上海创力集团股份有限公司,84.62,False
489,1,003027.SZ,同兴环保科技股份有限公司,100.0,True
489,2,300266.SZ,兴源环境科技股份有限公司,83.33,False
489,3,300854.SZ,中兰环保科技股份有限公司,83.33,False
490,1,603010.SH,浙江万盛股份有限公司,100.0,True
490,2,002276.SZ,浙江万马股份有限公司,90.0,False
490,3,002418.SZ,浙江康盛股份有限公司,90.0,False
491,1,601628.SH,中国人寿保险股份有限公司,77.42,False
491,2,601336.SH,新华人寿保险股份有限公司,75.0,False
491,3,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
492,1,001337.SZ,四川黄金股份有限公司,80.0,False
492,2,002155.SZ,湖南黄金股份有限公司,80.0,False
492,3,600489.SH,中金黄金股份有限公司,80.0,False
493,1,601318.SH,中国平安保险(集团)股份有限公司,68.57,True
493,2,000570.SZ,常柴股份有限公司,67.5,False
493,3,000709.SZ,河钢股份有限公司,67.5,False
494,1,689009.SH,九号有限公司,72.0,False
494,2,300917.SZ,深圳市特发服务股份有限公司,69.23,False
494,3,002850.SZ,深圳市科达利实业股份有限公司,66.67,False
495,1,603987.SH,上海康德莱企业发展集团股份有限公司,100.0,True
495,2,000016.SZ,康佳集团股份有限公司,80.0,False
495,3,000055.SZ,方大集团股份有限公司,80.0,False
497,1,601336.SH,新华人寿保险股份有限公司,75.0,False
497,2,601628.SH,中国人寿保险股份有限公司,75.0,False
497,3,601318.SH,中国平安保险(集团)股份有限公司,72.0,True
